id,SalePrice
1679,384877.2593287709
1680,328430.46831946715
1681,251804.6261468511
1682,320551.6090298301
1683,180758.2039782271
1684,177031.50592298622
1685,175707.87662411114
1686,167858.36506960442
1687,174089.09740325197
1688,189156.21200399002
1689,196666.04573180413
1690,199987.60520210682
1691,186979.3619911359
1692,270939.6995971971
1693,170797.60703902604
1694,184650.3151745898
1695,169535.54770651436
1696,273139.2216325048
1697,174714.30275650573
1698,356328.72433607455
1699,310821.15828909364
1700,250690.6108084177
1701,275275.67958586855
1702,239339.33293508244
1703,242622.78779001534
1704,274618.461542862
1705,240254.66339821563
1706,351918.580749193
1707,213224.02152519714
1708,200166.59954659513
1709,272020.6380908451
1710,217809.30685683843
1711,271321.57657968556
1712,257725.5612832395
1713,275776.8371581798
1714,221973.37273980887
1715,208302.16197649803
1716,184707.9257707722
1717,178302.81991770933
1718,136842.96535761486
1719,208628.43516659676
1720,245426.44968563554
1721,166354.54316873246
1722,127172.56833180544
1723,155390.5140189213
1724,204903.54440444306
1725,236352.28254240242
1726,184387.77245498344
1727,150056.6767807767
1728,177684.59538402368
1729,167523.24023902946
1730,159384.8249172875
1731,121720.45748995735
1732,125576.70481500441
1733,114362.11069859363
1734,120517.87605578058
1735,126408.56764194228
1736,109538.31064061887
1737,300625.9204826812
1738,245427.96449658216
1739,244841.06712087546
1740,205655.0916807821
1741,186161.1465670503
1742,172304.68028312473
1743,179672.39926582138
1744,309047.71604959504
1745,218225.31438659315
1746,187923.06668821946
1747,216429.65398499573
1748,216340.4623839522
1749,143793.19792019977
1750,125301.15376914339
1751,250193.21388979704
1752,116708.23870390073
1753,150776.62439944246
1754,197324.7575878632
1755,163244.16043084342
1756,125232.66187288857
1757,120874.88124315989
1758,146173.97528410924
1759,162914.81203525074
1760,165864.95298613625
1761,145371.6529713742
1762,178226.26623223803
1763,186586.1164993508
1764,114040.70035471817
1765,162901.81242841436
1766,189156.9761116738
1767,221057.2497017576
1768,141194.68303193
1769,176359.4887407765
1770,152452.1353226006
1771,126120.35287707653
1772,129969.54891021109
1773,128605.43269348
1774,140659.81178722443
1775,141933.4090482514
1776,129414.16546693059
1777,108882.85940210512
1778,138695.80415989977
1779,117226.30276048474
1780,181779.59824793335
1781,127000.8222780588
1782,87811.8478807057
1783,141429.50048144767
1784,106688.60200391029
1785,124913.9123349204
1786,143039.198942756
1787,166335.06235727656
1788,59761.77589083454
1789,100343.99352158877
1790,77853.72393988969
1791,179312.76914182067
1792,157557.83247525932
1793,129183.10929525166
1794,154077.2530573655
1795,133174.70342407908
1796,132423.874304124
1797,114687.0889091562
1798,121971.41685215123
1799,110452.77829457342
1800,133045.82080612757
1801,125280.16568998371
1802,145466.32038541883
1803,149797.1167786313
1804,136516.80401396292
1805,137478.21366620963
1806,123426.72313716784
1807,138741.03574987166
1808,127472.4228825755
1809,122748.93112930664
1810,140455.01061793743
1811,94718.00782550311
1812,97154.81147305826
1813,122499.15227032093
1814,95240.16381587657
1815,53868.599043833805
1816,97675.2353501006
1817,104381.68655252704
1818,140412.16075896894
1819,126472.41959421727
1820,50723.17972031214
1821,118130.73015177346
1822,151309.16944359252
1823,43011.87633476221
1824,129940.52615292506
1825,138362.73865588807
1826,103623.0978913303
1827,102392.71189761971
1828,136571.75383608002
1829,126078.70868938189
1830,136469.0869887157
1831,148754.90701489412
1832,74802.11691832596
1833,142185.36911198293
1834,117805.93148961737
1835,120672.95690477581
1836,124286.23885388674
1837,86656.23335882861
1838,121411.26777274736
1839,96384.3940954073
1840,143454.84326238657
1841,133963.5490951538
1842,88487.7373253236
1843,128038.80756870334
1844,144936.27387503497
1845,143189.6672191058
1846,156253.39946813587
1847,165843.7223277841
1848,53223.96275860943
1849,113446.55696984942
1850,116939.78290887867
1851,151783.34842943138
1852,126135.2236144929
1853,121035.41241178403
1854,165757.54117426884
1855,148718.63545471488
1856,224095.13456430892
1857,135751.25487734348
1858,136444.40531564207
1859,122454.48786338196
1860,145342.80348235084
1861,121929.57641153115
1862,326869.0003588953
1863,307301.9865894025
1864,307371.16585507395
1865,343073.75789918425
1866,330872.50247933675
1867,231591.35931949614
1868,287203.9316897886
1869,201557.5966179438
1870,227403.39984263293
1871,259654.87305039956
1872,174467.04913612414
1873,234655.95654423896
1874,153629.38123424523
1875,198821.51891376017
1876,197421.95811124437
1877,209802.7120320921
1878,207665.83001403176
1879,128499.04273674493
1880,133594.05865654175
1881,243445.44239504248
1882,244449.69846779705
1883,186531.57879965578
1884,202823.5655783803
1885,244213.41900739213
1886,292145.131327149
1887,212423.35184408378
1888,271828.08811972395
1889,164888.74359588575
1890,113625.0836890113
1891,136008.9888201183
1892,97864.80739924958
1893,124555.23436346192
1894,123045.9056383512
1895,133751.50661544324
1896,127824.0789553666
1897,115878.29339456982
1898,109615.66862605618
1899,163261.0809251708
1900,157195.0088500068
1901,169714.53154914104
1902,152782.371017056
1903,219290.7125140509
1904,147211.95469245117
1905,199977.7709380257
1906,156683.32217482425
1907,206278.20417554353
1908,110777.70263008199
1909,132735.3224143685
1910,119828.41347253989
1911,222345.45340934233
1912,333727.24790972524
1913,142599.67869713105
1914,53730.06763184809
1915,295934.7002799623
1916,65288.57078663489
1917,252349.37571590787
1918,140879.7751640749
1919,176481.75699293776
1920,154334.42681355868
1921,383149.21516461496
1922,322157.1875149736
1923,231975.65265142632
1924,215778.88768843396
1925,196192.23075894124
1926,369725.06970438315
1927,133549.23593721262
1928,158452.19607356293
1929,124883.46132170327
1930,134164.05115515078
1931,142418.78272677504
1932,141392.3192020792
1933,183723.65032970923
1934,182695.87144094176
1935,170053.93832019327
1936,194877.84151805632
1937,185532.50551346916
1938,170208.58291634027
1939,242256.70266094327
1940,192870.13742815703
1941,170268.79968051045
1942,185377.6390234414
1943,213087.21576357822
1944,368629.6033898508
1945,397822.2966302314
1946,130646.36251591177
1947,271679.2050359496
1948,170677.35345034127
1949,246614.04090567262
1950,191150.93865968872
1951,243959.1366573236
1952,206073.03143977217
1953,164440.65550063126
1954,183072.39611076325
1955,136255.95221121435
1956,298870.59313317714
1957,151598.08076697084
1958,301532.1758166592
1959,144156.4152106413
1960,115542.28684967785
1961,120199.813803564
1962,98319.6683122459
1963,105425.79653828515
1964,106746.84302881693
1965,140441.867977683
1966,139844.08210902178
1967,291057.029678119
1968,416499.37742220133
1969,389962.08262831316
1970,412183.8850091711
1971,459319.8348158377
1972,382439.8743999622
1973,265658.0485304027
1974,336640.869474245
1975,451298.47127314727
1976,275881.1525745542
1977,353350.23562877136
1978,349057.93402609305
1979,327559.6927899131
1980,203030.1647854342
1981,342075.3637516427
1982,219430.5529462293
1983,206115.6783033555
1984,170098.53766224586
1985,224159.17209225046
1986,208863.9946231589
1987,183712.67913284898
1988,174969.1575603058
1989,191969.98524480074
1990,208014.308748976
1991,228687.65539084197
1992,214478.2559936431
1993,168358.85739712388
1994,231053.99425917034
1995,184816.50018679904
1996,250833.44839422582
1997,318605.707974995
1998,318952.9537224052
1999,280109.3405899548
2000,319515.93698883406
2001,272992.8215990578
2002,242461.0750041474
2003,256565.83144206702
2004,277959.23398447735
2005,227255.13846182628
2006,222510.29109707836
2007,251286.77551300926
2008,214291.5528054813
2009,195726.24917764546
2010,197864.02327906634
2011,145152.15459785768
2012,176139.55137344767
2013,178351.13149855775
2014,183255.86626684695
2015,208887.6975891245
2016,190152.25703256743
2017,193439.8256361977
2018,118028.66399841619
2019,132401.09648791148
2020,103784.38178133091
2021,103231.52837785362
2022,182828.13230728224
2023,143338.3724415381
2024,269263.5276204843
2025,351625.66915852984
2026,174816.14485534292
2027,158413.01597859082
2028,155063.00015857606
2029,168534.28172964463
2030,266156.6618277235
2031,232419.13807291578
2032,254280.4557830501
2033,257563.22518557488
2034,173692.11349345976
2035,219480.87037975012
2036,202331.9283223676
2037,209050.15543837982
2038,320653.3585739633
2039,232605.6049210057
2040,270626.33424033993
2041,298336.78498564265
2042,206730.69692697198
2043,174357.3816580937
2044,175465.84029616066
2045,215006.2834890428
2046,146405.438916684
2047,146747.1282732553
2048,141800.1781998822
2049,143956.77846650878
2050,179818.61165627275
2051,105213.82937593608
2052,124481.22598687917
2053,148698.51543949946
2054,87400.94684095861
2055,159290.29348173138
2056,148708.24767973533
2057,112574.55047160346
2058,216575.77865793012
2059,132760.20339342035
2060,172989.88594661368
2061,176843.64454791587
2062,128633.61981372592
2063,116540.8267728683
2064,137857.61940340308
2065,119041.181172309
2066,164752.60220994393
2067,113710.1413136571
2068,149311.66677545942
2069,87970.37149648866
2070,117792.97270099964
2071,94293.23147523336
2072,136648.97460592334
2073,133419.89546643966
2074,188189.67190540614
2075,151090.21181702035
2076,120491.31040701088
2077,151814.39641102075
2078,125712.63807067295
2079,134778.2644336476
2080,116998.42840318596
2081,128855.29640424022
2082,123601.91094099499
2083,149603.4494672693
2084,109048.98229745668
2085,114648.43950003877
2086,116682.45488861813
2087,124126.81181027855
2088,97186.05900257932
2089,76524.65940913316
2090,123685.52783596204
2091,109462.56943738689
2092,120757.72093539356
2093,115661.44839668741
2094,112893.24126780297
2095,149119.94623944355
2096,83999.87720648362
2097,97649.48079147055
2098,149290.75345752464
2099,51650.31232829067
2100,78284.15304754357
2101,118007.13513395346
2102,129264.00898377657
2103,105825.53266995685
2104,141238.9856130179
2105,128407.68170187942
2106,66874.39835363466
2107,188958.27750518604
2108,116459.52308929061
2109,110547.97977563144
2110,128290.302155726
2111,137649.92498109594
2112,137784.70105458467
2113,120192.62896538744
2114,120630.06916836715
2115,162664.56921871827
2116,118256.16389339768
2117,151207.4481300548
2118,127330.97094335059
2119,109806.68239902623
2120,113239.87333702623
2121,98858.0397602647
2122,114142.0114576981
2123,82887.57757412654
2124,160836.46549068525
2125,128359.36373446984
2126,147547.1137388661
2127,162984.83062049194
2128,125803.84683275856
2129,95398.29110077053
2130,136538.05973592878
2131,143554.4112058881
2132,113363.65389003496
2133,123402.04653944392
2134,123686.9864813675
2135,99355.91068457217
2136,78640.86259148241
2137,106927.81911492057
2138,132628.56526784936
2139,152857.96872710413
2140,139736.78271648014
2141,165793.74321188204
2142,125308.09716366304
2143,147918.16072941734
2144,123716.58563783353
2145,137563.82259155926
2146,172108.70675832318
2147,143221.7546803358
2148,134544.69299394864
2149,150249.45365595265
2150,236342.9810557162
2151,117072.83288147867
2152,172695.0603049809
2153,160553.73696281493
2154,101462.98598695786
2155,141226.2892817713
2156,260455.36028557294
2157,226151.2828660613
2158,237481.60623748932
2159,214656.97250653664
2160,181291.22716986813
2161,238122.49836311012
2162,360654.21702585195
2163,333539.45490889077
2164,256245.1741770653
2165,203410.79305577878
2166,159357.47106533812
2167,219544.4849419396
2168,191567.27052520824
2169,197940.67467154076
2170,217378.12651754793
2171,159589.05244175554
2172,133262.86972346844
2173,172205.37263513205
2174,222205.408642778
2175,302308.7023304417
2176,312902.1535157119
2177,236387.17798250515
2178,213526.83900882106
2179,136514.03218856885
2180,212945.09211971765
2181,192831.71088764488
2182,224129.3819534228
2183,189999.6461900203
2184,120558.50547599929
2185,129395.21026371558
2186,145835.108861258
2187,153512.77244899666
2188,155774.12066264817
2189,262171.40222611115
2190,80983.26704708123
2191,81833.59982474754
2192,88195.43256244142
2193,111000.2705485365
2194,99903.45735996522
2195,102117.18776504628
2196,101681.15279923061
2197,116236.80526799659
2198,160503.65164042579
2199,180571.60137996988
2200,149898.07846512122
2201,147634.0185368974
2202,215682.22377679628
2203,137909.83765336924
2204,177883.64348381758
2205,118420.28329739881
2206,139992.23867642024
2207,225849.29045171296
2208,268654.3611787581
2209,242934.53424510523
2210,122035.03262034737
2211,120261.09388292952
2212,120885.99625873406
2213,104988.63299154204
2214,136767.8428023327
2215,102080.72584215218
2216,148269.3690502863
2217,68341.48641207181
2218,68824.60359192119
2219,67623.00708386186
2220,56263.40706598456
2221,296985.5612725956
2222,272754.0057560166
2223,283756.9798966254
2224,208281.6085516942
2225,118959.62433071245
2226,181331.32090074214
2227,196554.29401749227
2228,265526.44045622554
2229,251118.85214043182
2230,152513.31401989548
2231,210111.0421678154
2232,178627.7934262954
2233,177569.07830579986
2234,242826.09528348237
2235,216146.51041025238
2236,253341.6794425781
2237,313751.98545943183
2238,196688.3970040559
2239,110813.18986096303
2240,154533.0155465055
2241,154107.57465137844
2242,124976.67651076098
2243,133851.67980608653
2244,105164.79675100843
2245,102154.08530679793
2246,140748.1450053625
2247,117946.28784034081
2248,121360.0425763201
2249,119248.62130068647
2250,132194.90186535084
2251,108024.40737999423
2252,182610.94919521053
2253,153234.03566248005
2254,182805.3007719441
2255,184849.51171471935
2256,181333.49291998474
2257,207424.2059799061
2258,162345.5096918653
2259,174323.13044137257
2260,161313.26054550384
2261,197090.51635521543
2262,211668.48224988123
2263,377783.9053431765
2264,446880.503532391
2265,174569.0239798232
2266,313428.9072958884
2267,359035.00208075705
2268,432511.4364636745
2269,152071.25892829432
2270,201310.99435598426
2271,215440.27147053578
2272,195592.39374787497
2273,165021.26447145705
2274,178311.63986920816
2275,153946.4980172661
2276,189884.73784212815
2277,182219.60704240337
2278,149739.1143928349
2279,126281.69595562098
2280,118101.3661464629
2281,163001.81455766998
2282,182203.33336332528
2283,109003.77719352584
2284,112357.58990066398
2285,142177.01028409554
2286,123534.61891697087
2287,371166.01208216685
2288,273314.06098328554
2289,365844.11024008936
2290,448724.7829035366
2291,337760.42441914335
2292,443748.25912446534
2293,465091.38165481563
2294,405886.57284135773
2295,467726.9398114289
2296,279251.65994129155
2297,342177.0191632468
2298,336994.47401161026
2299,353017.3876035783
2300,340987.17700465315
2301,312815.012641257
2302,250690.41150278234
2303,248454.5461663885
2304,253675.15351293248
2305,192515.50409202217
2306,187350.95194126508
2307,195939.72613631314
2308,229404.60032476342
2309,286415.7499052463
2310,211924.195238783
2311,199111.04774256007
2312,177309.55203469135
2313,172800.03465620015
2314,172933.4623139968
2315,182336.67358024372
2316,195296.33791235503
2317,187666.2656852461
2318,179322.188515524
2319,183537.25518231484
2320,187156.10315658557
2321,237939.1611827065
2322,179400.31457864284
2323,198082.71459729783
2324,182926.6768831721
2325,215125.53383774188
2326,177742.21291450644
2327,203058.260302854
2328,223263.48749753175
2329,192383.32639101447
2330,180515.4342775374
2331,341926.755842219
2332,400568.57841730263
2333,323245.1781129257
2334,258156.13966527683
2335,286756.57575519825
2336,310725.83840019675
2337,197393.44709352954
2338,265828.0650615406
2339,221284.65077395283
2340,391379.0889510842
2341,211766.23639855676
2342,237704.05045329226
2343,230101.91469541614
2344,213992.6056043277
2345,236446.2552645696
2346,212641.4118414207
2347,196680.14681847228
2348,242067.4833420975
2349,181395.18392628143
2350,313795.2690457497
2351,254227.38170501965
2352,254130.11958218197
2353,236168.2876168928
2354,139670.15247492044
2355,147618.17893361335
2356,153005.6735867236
2357,189564.8240615969
2358,197240.98109137084
2359,133881.64789212053
2360,115913.64645957606
2361,146430.55362653855
2362,256934.69601267268
2363,140096.35501480472
2364,159174.3487546316
2365,216088.86264045132
2366,193405.05715309273
2367,223042.5210270614
2368,212542.52591805308
2369,217305.86898314065
2370,169765.75266104715
2371,165496.33149598958
2372,192336.59329518708
2373,286979.87821194326
2374,316645.78905890405
2375,254961.74944703854
2376,269560.95361710974
2377,329813.9067555721
2378,145065.41162049558
2379,194806.04461993134
2380,149196.2902751334
2381,167921.0628763996
2382,215804.8184880374
2383,204825.87816777895
2384,244880.53830061076
2385,161964.0693520102
2386,133604.4807622488
2387,137031.8426364693
2388,104328.06516649263
2389,118487.94774692674
2390,149963.56773779023
2391,146095.88974321246
2392,114176.79399189561
2393,172655.6396052519
2394,143750.06571623485
2395,211081.33202363775
2396,143857.81687424565
2397,222591.2682451388
2398,135589.35633318397
2399,65707.51982842822
2400,62936.66245362811
2401,121223.89944210254
2402,136906.71055305848
2403,147197.03533181018
2404,153992.77924000408
2405,158860.7997140399
2406,140060.9852572957
2407,124774.73051073914
2408,148923.3058568556
2409,120344.11980833198
2410,173640.5750808582
2411,113974.5654068405
2412,158031.81599536125
2413,129399.20101328487
2414,157639.06012388202
2415,133634.49338786778
2416,129684.81669552537
2417,131635.78309473474
2418,132005.91278658592
2419,127262.04853565624
2420,121565.7654684467
2421,148634.3179441677
2422,107682.20985869959
2423,115143.1906525104
2424,165156.62491015438
2425,195010.42451572727
2426,131449.12839457887
2427,132338.98736136098
2428,183204.0490743703
2429,113197.09782122062
2430,132935.6603125668
2431,108926.12723016378
2432,147977.01971638922
2433,148335.7347998059
2434,138796.9498804442
2435,151783.18076493603
2436,105242.39408738099
2437,102613.05595817423
2438,124055.54236599768
2439,103218.36782038627
2440,124032.40625310541
2441,94634.41462980646
2442,98265.24686941985
2443,126616.63953966675
2444,132328.10945823236
2445,87276.63338078982
2446,132035.95767793665
2447,181498.62849723743
2448,129599.01006482476
2449,111585.88731477149
2450,154768.76398345304
2451,119221.44797373364
2452,190910.331273728
2453,93211.20966580283
2454,118710.12179648559
2455,121247.56669837661
2456,133395.77402842167
2457,137811.2374033245
2458,127130.63840702723
2459,107161.0037671334
2460,139559.6012475512
2461,127273.2974181178
2462,134252.29527884343
2463,124438.39369744563
2464,170537.1047081204
2465,141982.69237375667
2466,117713.85914972363
2467,131274.81958071317
2468,82036.94406813664
2469,80322.1890990356
2470,194016.88967747748
2471,216582.91983692962
2472,165381.4930986698
2473,116517.82277690129
2474,73773.22396495077
2475,207914.04400091778
2476,115021.9180650912
2477,126720.84653966383
2478,152163.03461268506
2479,105548.9809305682
2480,154649.42685123702
2481,120051.93533462149
2482,126029.57567282682
2483,111281.59386816643
2484,122275.11191636663
2485,123543.91657313127
2486,150437.7456387533
2487,166297.16847057705
2488,166160.88254395506
2489,157301.88011728617
2490,145918.66654779203
2491,93522.63034618358
2492,197067.21165790886
2493,155972.27473248675
2494,152075.89140447485
2495,89224.86159319954
2496,238113.4505341692
2497,152995.6283651533
2498,107991.33518799246
2499,86647.3146262776
2500,119399.61547306701
2501,134545.1645382871
2502,145688.08785084554
2503,94762.02465097938
2504,172306.2405990763
2505,227102.43495644693
2506,250017.25881008225
2507,277344.18542394845
2508,250210.78129216516
2509,218265.01970925325
2510,223216.49038516206
2511,175942.36391634235
2512,208130.88083434687
2513,221736.49356837984
2514,265198.5780762157
2515,150663.0840540945
2516,174583.73664229095
2517,146940.48678592336
2518,156188.10516111643
2519,234762.61420471835
2520,221498.0885457893
2521,189561.1017314622
2522,221436.61625226014
2523,119249.5992385219
2524,135156.7304781974
2525,148323.9640597212
2526,137575.20903668544
2527,117754.36016646455
2528,128874.45142557037
2529,133686.6070230482
2530,125573.00806417466
2531,254875.68021405622
2532,223095.3758003535
2533,193294.45703782956
2534,235734.31217890407
2535,294534.4780660983
2536,231989.29838950475
2537,243805.1786530842
2538,183051.37430552073
2539,190659.00773833273
2540,175785.10698093116
2541,183871.33883886738
2542,164678.34223831078
2543,120988.52357005308
2544,122151.84823932932
2545,137432.49241848115
2546,121777.40339774027
2547,138335.74656445917
2548,150615.40532919543
2549,152479.90055800404
2550,523973.7696237782
2551,139643.91228871836
2552,129148.20823945278
2553,75689.91718681299
2554,95796.53138026138
2555,113071.07838677027
2556,98011.56932845192
2557,107159.80996291165
2558,147418.80620152364
2559,141565.0650942708
2560,154830.835146086
2561,146065.25995393776
2562,139385.8555292684
2563,151130.9974073708
2564,201237.05896023923
2565,137860.6769214322
2566,154955.54491959309
2567,142987.8944758791
2568,204821.57086037294
2569,228828.4593642745
2570,117827.51154063085
2571,191609.68633517387
2572,153734.88228107418
2573,220680.91601756695
2574,290652.23781090043
2575,131673.2240424697
2576,118702.69276139303
2577,154453.36026926525
2578,82834.15436538568
2579,63994.71466312864
2580,86032.75234486516
2581,94538.56254680849
2582,100895.95247707814
2583,274009.54785389255
2584,172913.34343349186
2585,184109.72994240216
2586,220997.06476851288
2587,200114.66367477222
2588,138246.01309604442
2589,151132.10989252932
2590,201225.01476399385
2591,224359.38697011705
2592,210040.90158510875
2593,256805.49283046654
2594,185135.63812715764
2595,208446.28993541526
2596,288435.64810423803
2597,186319.5195942471
2598,280506.7747521191
2599,342348.5952881365
2600,151503.02109076607
2601,143141.11524331028
2602,85656.65485096074
2603,94245.2298490525
2604,90603.65160635868
2605,82355.13905154685
2606,144549.44722377838
2607,197490.47960527573
2608,197371.2947708273
2609,173707.9563628823
2610,110980.8733815283
2611,125038.96381197812
2612,161471.29265060127
2613,130410.10818194006
2614,124286.93747924782
2615,153243.28539663326
2616,144288.65116444515
2617,184594.92487284465
2618,195516.74988853946
2619,198505.07479480834
2620,188086.43007772454
2621,176010.1697279475
2622,176480.37782511627
2623,243586.44693900377
2624,297676.17181169655
2625,293280.69081615115
2626,173293.38394926902
2627,168652.13745974473
2628,482671.46975998837
2629,495679.27260779333
2630,390644.2457336849
2631,470951.75362484733
2632,416916.0679773686
2633,314358.8455899691
2634,430535.0022712944
2635,158944.36330574844
2636,173975.52550970856
2637,179238.862051989
2638,252640.43043568457
2639,192589.54374347406
2640,151266.6810527282
2641,103900.09963565264
2642,186372.60719188856
2643,103798.12417608526
2644,118320.40394018083
2645,110767.86750163777
2646,95556.17291678485
2647,104287.89255944344
2648,141014.76397664385
2649,154578.03029092698
2650,136103.2002934341
2651,138005.22264882227
2652,398314.79931977746
2653,256131.43115665787
2654,252162.6281188157
2655,408917.3327014732
2656,327420.1508702265
2657,350689.57265931874
2658,309206.3822674097
2659,310224.49793007725
2660,366493.9580040165
2661,356054.7770643709
2662,366917.3788576991
2663,296010.3774814622
2664,278274.9986709171
2665,330013.0981162842
2666,283634.44093741605
2667,170847.10602960072
2668,182699.32089462702
2669,179957.9011066012
2670,276326.13613751007
2671,190539.34227141447
2672,192770.98440529374
2673,199418.4418480046
2674,193271.83277537095
2675,173041.29667806433
2676,195150.75095367766
2677,197806.0364656258
2678,247240.518123581
2679,279357.3865323049
2680,292467.1931114834
2681,404586.87619606376
2682,322851.14730211586
2683,510159.23836434743
2684,321917.6997051239
2685,330470.8855792108
2686,246787.81480041175
2687,310347.123753301
2688,217573.2589088628
2689,208666.31831019744
2690,411735.8063455063
2691,187287.05912177707
2692,141754.83754201644
2693,197686.29116637728
2694,140260.63787966632
2695,192804.96093677945
2696,186659.203695269
2697,183914.3804646
2698,192583.49482601637
2699,167801.5995021139
2700,153654.25130318088
2701,150214.11596687668
2702,112131.59468697752
2703,128704.68911753016
2704,140202.81052898883
2705,115351.9668235958
2706,112897.85796913123
2707,123911.33926480499
2708,133383.1400931317
2709,104799.70935859719
2710,127897.03880830083
2711,264598.4001295923
2712,392998.5921805764
2713,170283.41826806898
2714,151486.73382737493
2715,170158.3384527644
2716,145178.73168736292
2717,191624.76319097495
2718,221876.46231760742
2719,152049.27138215385
2720,174017.4182172973
2721,130866.05423656614
2722,159766.66262161252
2723,143994.20965398924
2724,125827.10860591082
2725,130055.7166910373
2726,147725.30587134694
2727,175181.36764517106
2728,186921.34465925445
2729,149506.08709535125
2730,146958.85656141007
2731,134372.83685202338
2732,134669.13469540147
2733,159263.39625629803
2734,141039.30709856952
